-0.32553,0.700502
-0.31239,0.669219
-0.35753,0.683632
-0.30789,0.671790
-0.36592,0.728315
-0.36892,0.694484
-0.34858,0.674657
-0.36671,0.730045
-0.38071,0.726508
-0.32912,0.661793
-0.31472,0.664524
-0.37783,0.710879
-0.37426,0.700817
-0.36002,0.731384
-0.37159,0.728319
-0.33850,0.715078
-0.37026,0.733306
-0.32789,0.659606
-0.37490,0.733416
-0.35747,0.729910
-0.37099,0.730210
-0.33774,0.713010
-0.35545,0.678349
-0.35239,0.727474
-0.36073,0.686027
-0.31838,0.696258
-0.38381,0.727018
-0.33879,0.716467
-0.37429,0.697103
-0.38285,0.712396
-0.38102,0.734085
-0.36266,0.689287
-0.33498,0.663289
-0.33518,0.711216
-0.31176,0.664462
-0.31133,0.688089
-0.37586,0.699187
-0.38162,0.732615
-0.34675,0.668891
-0.37480,0.697528
-0.38406,0.720522
-0.31639,0.662276
-0.37538,0.735700
-0.37522,0.736664
-0.37735,0.734396
-0.38392,0.717610
-0.33052,0.659041
-0.37700,0.705768
-0.38627,0.720380
-0.33290,0.710040
-0.35477,0.676026
-0.32952,0.657613
-0.35230,0.674239
-0.37481,0.696144
-0.31450,0.662225
-0.37954,0.708265
-0.30746,0.685123
-0.38650,0.724673
-0.35589,0.677012
-0.38624,0.726804
-0.37946,0.737816
-0.33076,0.709331
-0.37081,0.740824
-0.32466,0.704522
-0.38482,0.716493
-0.30813,0.687258
-0.35730,0.734331
-0.36330,0.734865
-0.37085,0.738822
-0.37059,0.740247
-0.35322,0.674550
-0.30530,0.673470
-0.35050,0.670900
-0.38620,0.712792
-0.30502,0.678372
-0.30952,0.688559
-0.36038,0.735941
-0.37410,0.692923
-0.33633,0.660800
-0.37116,0.741589
-0.38434,0.738973
-0.38024,0.706837
-0.35941,0.678446
-0.31968,0.660005
-0.37403,0.738898
-0.30747,0.664823
-0.36609,0.688594
-0.35325,0.672846
-0.33826,0.721132
-0.35113,0.669848
-0.31639,0.659020
-0.30514,0.660174
-0.31192,0.658001
-0.38724,0.740774
-0.31120,0.656413
-0.33402,0.660396
-0.31849,0.658659
-0.38319,0.740009
-0.30592,0.682778
-0.31139,0.658838
-0.31327,0.654419
-0.31303,0.693315
-0.32265,0.657528
-0.36756,0.736001
-0.31824,0.658072
-0.37909,0.740868
-0.38651,0.737237
-0.37149,0.691281
-0.38570,0.737870
-0.38843,0.740483
-0.38220,0.737510
-0.38627,0.731571
-0.38462,0.709406
-0.37742,0.740113
-0.36520,0.686601
-0.34080,0.723999
-0.38859,0.740352
-0.31284,0.657935
-0.38893,0.738555
-0.31136,0.692282
-0.38908,0.734445
-0.31941,0.657217
-0.38878,0.723696
-0.38749,0.717143
-0.38909,0.734483
-0.30729,0.663316
-0.31961,0.657349
-0.32185,0.704248
-0.34581,0.664795
-0.33435,0.713710
-0.33319,0.658095
-0.37939,0.741340
-0.33162,0.712070
-0.31431,0.695202
-0.37373,0.692026
-0.38593,0.741734
-0.38776,0.711143
-0.31861,0.655273
-0.35526,0.734770
-0.36546,0.685008
-0.33600,0.718318
-0.32743,0.656100
-0.36835,0.740672
-0.39142,0.739459
-0.33098,0.711277
-0.31326,0.694195
-0.38879,0.733713
-0.39060,0.741779
-0.30361,0.673404
-0.38288,0.742317
-0.39534,0.739066
-0.31405,0.695951
-0.34084,0.724775
-0.38433,0.743280
-0.36541,0.684881
-0.39425,0.738349
-0.39217,0.741318
-0.32136,0.655402
-0.36859,0.687361
-0.36601,0.683930
-0.31486,0.696774
-0.34462,0.663383
-0.39304,0.740661
-0.33961,0.660745
-0.30577,0.686692
-0.30957,0.692500
-0.31723,0.651169
-0.31070,0.650423
-0.37443,0.744009
-0.39868,0.743793
-0.38928,0.744251
-0.38800,0.708855
-0.36660,0.739550
-0.39556,0.737259
-0.38283,0.746863
-0.30135,0.677643
-0.39127,0.718237
-0.38878,0.744793
-0.34256,0.726102
-0.32358,0.654277
-0.31145,0.648728
-0.29904,0.657776
-0.37013,0.743922
-0.36301,0.738259
-0.39444,0.729751
-0.38280,0.747104
-0.37977,0.694940
-0.30195,0.671840
-0.31616,0.647793
-0.33444,0.655891
-0.39830,0.741525
-0.30323,0.681950
-0.39639,0.739603
-0.37535,0.691105
-0.29804,0.662615
-0.40107,0.737248
-0.39746,0.732920
-0.32877,0.714078
-0.31839,0.649860
-0.39725,0.753100
-0.39804,0.738785
-0.39881,0.741486
-0.31669,0.703638
-0.30933,0.649420
-0.38608,0.747145
-0.29777,0.663493
-0.39337,0.724257
-0.39434,0.720785
-0.30526,0.648630
-0.40212,0.751381
-0.30110,0.675748
-0.39564,0.731883
-0.34758,0.663050
-0.37283,0.745579
-0.32864,0.652884
-0.39598,0.751622
-0.32723,0.711663
-0.39987,0.752768
-0.39809,0.730298
-0.33741,0.724457
-0.35155,0.664694
-0.32734,0.712771
-0.39386,0.719412
-0.33042,0.717022
-0.32326,0.650000
-0.29697,0.651721
-0.40087,0.731745
-0.32650,0.653218
-0.32637,0.652334
-0.40279,0.745932
-0.40206,0.733463
-0.40274,0.752971
-0.40157,0.739846
-0.39373,0.753328
-0.32734,0.652264
-0.40041,0.747721
-0.39572,0.755570
-0.36130,0.739482
-0.32250,0.708783
-0.30804,0.694410
-0.39357,0.715838
-0.32502,0.710131
-0.40246,0.755165
-0.39160,0.753908
-0.37040,0.746744
-0.30074,0.679750
-0.29951,0.675029
-0.30083,0.681449
-0.30882,0.646417
-0.30545,0.645727
-0.29534,0.650156
-0.40083,0.754889
-0.39906,0.755998
-0.31191,0.644780
-0.40089,0.755344
-0.39995,0.756265
-0.35475,0.740638
-0.29272,0.654748
-0.37870,0.749530
-0.29451,0.660710
-0.38255,0.750376
-0.32858,0.649855
-0.30082,0.645617
-0.34192,0.730084
-0.30597,0.693032
-0.39397,0.712302
-0.40384,0.755786
-0.29787,0.676084
-0.37590,0.688789
-0.37180,0.748154
-0.40014,0.727732
-0.38892,0.753102
-0.39817,0.757650
-0.39735,0.757595
-0.31304,0.644288
-0.29746,0.675671
-0.30514,0.643966
-0.37341,0.749097
-0.38200,0.751363
-0.29744,0.646922
-0.39375,0.757271
-0.40037,0.725917
-0.39813,0.723168
-0.40354,0.731183
-0.38963,0.704679
-0.29391,0.649446
-0.34831,0.661639
-0.31343,0.644154
-0.35629,0.666662
-0.40486,0.737571
-0.40124,0.757825
-0.29544,0.646065
-0.40259,0.728952
-0.30672,0.643996
-0.38339,0.753236
-0.40120,0.724737
-0.40762,0.756066
-0.35989,0.670214
-0.29924,0.644738
-0.29617,0.674305
-0.29609,0.646731
-0.39403,0.759072
-0.32793,0.717514
-0.29068,0.654386
-0.39339,0.706822
-0.29950,0.643064
-0.29532,0.678060
-0.30444,0.691599
-0.29799,0.640169
-0.29014,0.657103
-0.40125,0.759812
-0.39648,0.715200
-0.40020,0.720468
-0.28996,0.650749
-0.37569,0.751428
-0.30056,0.686017
-0.30747,0.697916
-0.36097,0.670623
-0.33147,0.648898
-0.39807,0.761769
-0.31912,0.643031
-0.31545,0.641832
-0.37299,0.683958
-0.40616,0.740128
-0.38824,0.697856
-0.30085,0.641465
-0.41114,0.761535
-0.40469,0.726237
-0.41180,0.760423
-0.28988,0.648189
-0.35133,0.661691
-0.38764,0.754973
-0.31387,0.641357
-0.31467,0.641221
-0.36829,0.676767
-0.41448,0.759688
-0.30382,0.638950
-0.39149,0.759160
-0.39465,0.760996
-0.41010,0.763996
-0.29374,0.672404
-0.34890,0.659282
-0.29541,0.673758
-0.32120,0.711807
-0.41088,0.766169
-0.40902,0.764324
-0.30974,0.702004
-0.39743,0.713143
-0.31379,0.640928
-0.38543,0.755463
-0.41410,0.748089
-0.29004,0.665973
-0.29859,0.637917
-0.33386,0.726624
-0.38321,0.691886
-0.29285,0.672062
-0.30777,0.699540
-0.37197,0.680550
-0.29148,0.643501
-0.41051,0.767342
-0.30040,0.637205
-0.38395,0.691857
-0.41230,0.745383
-0.41582,0.758470
-0.29338,0.640288
-0.35866,0.667180
-0.29302,0.673937
-0.28956,0.666193
-0.40703,0.738128
-0.33481,0.648678
-0.37676,0.755461
-0.40728,0.738415
-0.33614,0.729096
-0.38914,0.696456
-0.41483,0.763025
-0.35106,0.740895
-0.29225,0.671535
-0.31648,0.639737
-0.37979,0.688196
-0.36633,0.749942
-0.38355,0.691241
-0.29252,0.674811
-0.39693,0.766294
-0.39110,0.698922
-0.29260,0.675500
-0.32668,0.718721
-0.37690,0.684471
-0.29160,0.671278
-0.28942,0.641166
-0.37265,0.755686
-0.34794,0.657737
-0.40307,0.720345
-0.37030,0.752274
-0.33075,0.724793
-0.28948,0.641099
-0.30963,0.639305
-0.29365,0.638920
-0.41367,0.743874
-0.28700,0.662904
-0.32376,0.640761
-0.28865,0.670441
-0.32431,0.641690
-0.28828,0.666572
-0.30850,0.638529
-0.31412,0.638040
-0.28755,0.642807
-0.33986,0.733267
-0.28853,0.640125
-0.32827,0.644795
-0.32555,0.641369
-0.41316,0.739852
-0.28544,0.645584
-0.41550,0.745432
-0.29691,0.685732
-0.29002,0.635953
-0.30067,0.635016
-0.40389,0.719058
-0.28395,0.653360
-0.38801,0.763764
-0.29179,0.637870
-0.39301,0.766326
-0.36642,0.752674
-0.40268,0.769764
-0.31441,0.710315
-0.33757,0.648699
-0.33224,0.644831
-0.37929,0.761114
-0.30346,0.697991
-0.39169,0.696643
-0.28999,0.677797
-0.28468,0.660981
-0.41719,0.745487
-0.38635,0.762575
-0.30973,0.636301
-0.40588,0.721247
-0.39645,0.704983
-0.28660,0.637736
-0.38614,0.763055
-0.40615,0.720498
-0.41623,0.739277
-0.34546,0.653933
-0.29201,0.632964
-0.28196,0.660610
-0.41881,0.766004
-0.31275,0.636795
-0.40703,0.720672
-0.29677,0.631223
-0.41780,0.743723
-0.28732,0.672072
-0.40929,0.772721
-0.31458,0.636329
-0.30452,0.634584
-0.42017,0.747933
-0.39554,0.701853
-0.37165,0.677010
-0.28077,0.654019
-0.28255,0.644608
-0.41570,0.770891
-0.32821,0.726352
-0.40951,0.721938
-0.40985,0.773118
-0.28412,0.666189
-0.28868,0.631649
-0.30438,0.701683
-0.34116,0.650903
-0.29025,0.630216
-0.41996,0.745081
-0.36433,0.754042
-0.30101,0.696900
-0.42430,0.766410
-0.30075,0.631447
-0.28159,0.664030
-0.30469,0.632524
-0.28896,0.630608
-0.42571,0.762880
-0.41217,0.772607
-0.42413,0.754803
-0.40174,0.772584
-0.29206,0.628844
-0.42546,0.766018
-0.40490,0.712211
-0.30502,0.632175
-0.29865,0.628785
-0.31455,0.634858
-0.29189,0.629596
-0.37265,0.676806
-0.29232,0.629087
-0.41966,0.741813
-0.30920,0.633643
-0.41964,0.742232
-0.29111,0.630182
-0.34554,0.739798
-0.42566,0.760458
-0.39309,0.771078
-0.32133,0.718876
-0.42560,0.764282
-0.38990,0.769085
-0.42655,0.764371
-0.29660,0.690358
-0.36847,0.757099
-0.42579,0.764943
-0.28589,0.630293
-0.28183,0.639038
-0.28252,0.635865
-0.39663,0.773184
-0.41848,0.736247
-0.36508,0.756253
-0.27962,0.641135
-0.38462,0.766834
-0.41412,0.728137
-0.42104,0.743513
-0.41952,0.771873
-0.40292,0.775446
-0.42018,0.773022
-0.38579,0.687779
-0.28306,0.669789
-0.32712,0.728277
-0.42675,0.754247
-0.42749,0.751654
-0.30297,0.628748
-0.27803,0.636781
-0.38744,0.769928
-0.42845,0.759019
-0.35709,0.752232
-0.42491,0.770196
-0.39653,0.775004
-0.42864,0.758307
-0.28218,0.668864
-0.33313,0.642231
-0.42898,0.765293
-0.38817,0.689661
-0.36850,0.758613
-0.31630,0.633056
-0.42690,0.748625
-0.27758,0.632283
-0.36239,0.755507
-0.28256,0.672117
-0.42711,0.748375
-0.42036,0.739189
-0.33784,0.644268
-0.41169,0.719103
-0.41027,0.776700
-0.32869,0.730272
-0.41321,0.777384
-0.27724,0.649535
-0.31700,0.718476
-0.35637,0.752899
-0.42423,0.773441
-0.27566,0.642811
-0.33503,0.642940
-0.27578,0.645402
-0.29553,0.624464
-0.27607,0.641752
-0.29686,0.693599
-0.41547,0.726814
-0.28442,0.677250
-0.42383,0.744161
-0.39687,0.780201
-0.28570,0.626325
-0.27514,0.647431
-0.29704,0.694987
-0.41281,0.718480
-0.27365,0.641771
-0.40266,0.705667
-0.42685,0.772955
-0.30655,0.710795
-0.41959,0.777557
-0.27407,0.636518
-0.27645,0.658029
-0.31885,0.719929
-0.38474,0.772258
-0.34331,0.648040
-0.32855,0.732103
-0.43090,0.765224
-0.37237,0.670575
-0.38444,0.684256
-0.41576,0.779234
-0.34028,0.644943
-0.29653,0.623193
-0.42355,0.777832
-0.41845,0.728418
-0.27496,0.633119
-0.40551,0.781655
-0.37727,0.675908
-0.28161,0.672774
-0.35749,0.754531
-0.29920,0.623214
-0.31462,0.629605
-0.40046,0.781953
-0.27622,0.661988
-0.41420,0.779645
-0.27568,0.661835
-0.28262,0.625083
-0.33142,0.733971
-0.27175,0.636662
-0.41013,0.781622
-0.35355,0.651405
-0.43222,0.751635
-0.32512,0.730657
-0.31361,0.719329
-0.29540,0.622252
-0.43246,0.764373
-0.41446,0.781656
-0.39322,0.781718
-0.27090,0.631328
-0.27899,0.625880
-0.40493,0.783372
-0.41047,0.783272
-0.38536,0.774890
-0.40899,0.783477
-0.38325,0.774116
-0.27403,0.630041
-0.38769,0.777081
-0.41938,0.781331
-0.28469,0.681469
-0.35572,0.755757
-0.29680,0.698329
-0.33829,0.640066
-0.42588,0.784789
-0.31227,0.719260
-0.40126,0.784824
-0.42035,0.783308
-0.26892,0.628212
-0.30429,0.622432
-0.40582,0.786679
-0.42906,0.783699
-0.42490,0.782379
-0.27047,0.624239
-0.39895,0.783817
-0.37369,0.768143
-0.27727,0.671042
-0.29745,0.621111
-0.40021,0.785606
-0.27688,0.622990
-0.40893,0.708897
-0.38288,0.775450
-0.38670,0.778174
-0.33571,0.738924
-0.26787,0.645915
-0.28016,0.622329
-0.26707,0.642083
-0.40952,0.786284
-0.36747,0.661682
-0.27203,0.625125
-0.43601,0.761882
-0.43033,0.787281
-0.40635,0.707477
-0.43395,0.776017
-0.36428,0.659336
-0.32650,0.633130
-0.38259,0.776047
-0.27664,0.621993
-0.42844,0.738845
-0.27516,0.624107
-0.27586,0.621558
-0.37431,0.667072
-0.29129,0.616716
-0.43556,0.753986
-0.43432,0.779064
-0.28307,0.619787
-0.28462,0.616942
-0.26694,0.654146
-0.37953,0.774948
-0.26621,0.648474
-0.42949,0.788902
-0.32488,0.630448
-0.41890,0.786764
-0.29458,0.699211
-0.43665,0.772173
-0.43719,0.772075
-0.36295,0.762287
-0.42141,0.788186
-0.27647,0.617953
-0.43273,0.787496
-0.42893,0.792070
-0.36509,0.657640
-0.43769,0.765375
-0.30940,0.622978
-0.30814,0.622290
-0.37508,0.772659
-0.30502,0.714085
-0.28564,0.615595
-0.28725,0.615389
-0.26322,0.625293
-0.43806,0.770611
-0.43832,0.780889
-0.43691,0.750005
-0.28701,0.615174
-0.33179,0.633020
-0.26184,0.624466
-0.43834,0.773206
-0.33109,0.632498
-0.43978,0.765177
-0.26158,0.628345
-0.42551,0.730013
-0.31647,0.624023
-0.34868,0.754421
-0.43991,0.779139
-0.27963,0.612811
-0.39950,0.788229
-0.42201,0.723175
-0.41786,0.790470
-0.41618,0.789295
-0.44141,0.765247
-0.43430,0.789593
-0.38337,0.675815
-0.40738,0.704713
-0.27309,0.671300
-0.43833,0.750376
-0.28788,0.613963
-0.39702,0.788191
-0.41527,0.790809
-0.31218,0.723448
-0.26316,0.650164
-0.26491,0.617169
-0.27988,0.611173
-0.35248,0.758646
-0.42811,0.795400
-0.28339,0.611155
-0.31320,0.724348
-0.26233,0.649420
-0.26247,0.618089
-0.41921,0.714374
-0.41243,0.791094
-0.42147,0.718448
-0.30958,0.721896
-0.44095,0.758651
-0.31390,0.725432
-0.33743,0.745973
-0.26035,0.622244
-0.26982,0.664971
-0.26055,0.640627
-0.38782,0.784862
-0.33771,0.633716
-0.27177,0.611879
-0.35826,0.648176
-0.44247,0.763137
-0.27504,0.611746
-0.42915,0.730878
-0.25843,0.630676
-0.41069,0.792182
-0.32497,0.626948
-0.35447,0.760483
-0.27749,0.609888
-0.44349,0.778668
-0.25595,0.626565
-0.25949,0.637442
-0.25767,0.633241
-0.42013,0.714475
-0.33461,0.632173
-0.43585,0.790745
-0.25908,0.641943
-0.42014,0.795500
-0.39421,0.686093
-0.31432,0.728052
-0.40727,0.699929
-0.38818,0.678939
-0.28066,0.607672
-0.25495,0.628938
-0.44347,0.781638
-0.32542,0.625482
-0.25705,0.618393
-0.26239,0.613085
-0.41890,0.797253
-0.26120,0.652077
-0.42989,0.728701
-0.26378,0.611924
-0.32947,0.627320
-0.27786,0.679440
-0.37179,0.660588
-0.28152,0.606941
-0.44257,0.754373
-0.43602,0.792015
-0.43302,0.794746
-0.36688,0.771998
-0.25472,0.628373
-0.28077,0.686380
-0.29524,0.708360
-0.44154,0.788161
-0.40226,0.792446
-0.44384,0.757141
-0.28221,0.606069
-0.26527,0.607320
-0.41924,0.798046
-0.27324,0.605627
-0.40439,0.695897
-0.25419,0.622176
-0.25622,0.615494
-0.42496,0.720848
-0.43487,0.794704
-0.41596,0.796580
-0.25428,0.636637
-0.44685,0.769000
-0.44590,0.778026
-0.41632,0.797075
-0.27079,0.672061
-0.26201,0.608377
-0.32518,0.622390
-0.42801,0.799141
-0.43040,0.726655
-0.41575,0.796912
-0.43913,0.743519
-0.26761,0.604643
-0.38348,0.784480
-0.25915,0.611341
-0.43578,0.797131
-0.25980,0.610449
-0.29833,0.608781
-0.27698,0.605144
-0.37471,0.779563
-0.36089,0.768984
-0.44451,0.794986
-0.25287,0.632214
-0.33029,0.625093
-0.33040,0.743344
-0.44259,0.792687
-0.29397,0.607001
-0.44436,0.792154
-0.25772,0.605518
-0.44634,0.795472
-0.43734,0.796811
-0.39381,0.681054
-0.25359,0.638623
-0.44681,0.797250
-0.44761,0.789468
-0.25634,0.605559
-0.33990,0.753542
-0.28698,0.602373
-0.43983,0.741454
-0.25349,0.611212
-0.40741,0.798801
-0.35460,0.766350
-0.25290,0.613183
-0.27291,0.676783
-0.25196,0.621535
-0.34126,0.632069
-0.44527,0.755460
-0.35084,0.761783
-0.43731,0.801771
-0.26635,0.600312
-0.25287,0.644503
-0.42844,0.722108
-0.43071,0.802348
-0.41538,0.799831
-0.43631,0.735781
-0.44850,0.783809
-0.43177,0.802069
-0.30712,0.723580
-0.38936,0.675583
-0.44855,0.768344
-0.40702,0.800636
-0.44995,0.776068
-0.41015,0.801354
-0.27084,0.601493
-0.26961,0.600476
-0.38451,0.788135
-0.38578,0.672051
-0.44936,0.788713
-0.42841,0.803657
-0.25730,0.654204
-0.24972,0.615391
-0.24961,0.616022
-0.33111,0.745759
-0.45032,0.786404
-0.30529,0.607554
-0.32757,0.621553
-0.29706,0.604788
-0.39183,0.791782
-0.43491,0.804803
-0.44663,0.804072
-0.32689,0.743230
-0.44705,0.754400
-0.42221,0.711227
-0.31142,0.729233
-0.25258,0.606753
-0.19594,0.898956
-0.32237,0.740776
-0.36955,0.652149
-0.33458,0.624294
-0.45433,0.788573
-0.19273,0.897576
-0.45018,0.798588
-0.25429,0.651803
-0.19210,0.896054
-0.37504,0.657874
-0.45486,0.787910
-0.24722,0.625635
-0.20114,0.901095
-0.25859,0.597123
-0.18996,0.909104
-0.19900,0.890338
-0.40166,0.800374
-0.44599,0.748219
-0.19627,0.901564
-0.43441,0.728060
-0.19894,0.896182
-0.19221,0.892472
-0.44138,0.807388
-0.37911,0.786959
-0.28229,0.597933
-0.18904,0.891213
-0.19371,0.919109
-0.29080,0.598268
-0.20357,0.911213
-0.31610,0.735207
-0.36825,0.779372
-0.20505,0.910600
-0.19578,0.911194
-0.20356,0.896463
-0.18874,0.912700
-0.18894,0.891683
-0.20446,0.912030
-0.19702,0.893239
-0.19858,0.888967
-0.18585,0.897358
-0.19340,0.890436
-0.28630,0.700497
-0.19204,0.917776
-0.18846,0.892055
-0.45451,0.784697
-0.39800,0.798599
-0.20351,0.894424
-0.18820,0.889992
-0.18856,0.896668
-0.44044,0.810408
-0.19609,0.913948
-0.20384,0.907041
-0.26531,0.595141
-0.19385,0.919606
-0.38421,0.790525
-0.20625,0.901945
-0.20819,0.897717
-0.36094,0.642063
-0.20299,0.908977
-0.18499,0.905807
-0.20638,0.903995
-0.18985,0.904616
-0.18486,0.901452
-0.27136,0.680003
-0.24550,0.618069
-0.20119,0.920119
-0.36934,0.650740
-0.20940,0.894739
-0.43198,0.809017
-0.45522,0.800692
-0.20645,0.907594
-0.33059,0.620006
-0.45567,0.765750
-0.31268,0.605683
-0.45497,0.801056
-0.45404,0.764038
-0.19624,0.885620
-0.20918,0.917970
-0.20350,0.885498
-0.21041,0.898768
-0.37954,0.660938
-0.18612,0.889246
-0.19252,0.886334
-0.25703,0.659470
-0.19175,0.881665
-0.24451,0.616748
-0.21065,0.903504
-0.24538,0.609416
-0.40151,0.683600
-0.21363,0.917467
-0.27537,0.596124
-0.26434,0.672057
-0.29777,0.600117
-0.24232,0.626130
-0.20218,0.921612
-0.18007,0.888208
-0.21035,0.904461
-0.18227,0.902994
-0.18533,0.913145
-0.45265,0.761846
-0.18166,0.905404
-0.21191,0.901818
-0.37839,0.788608
-0.29389,0.597680
-0.43436,0.812694
-0.41760,0.808474
-0.41806,0.701430
-0.40065,0.803742
-0.39619,0.677880
-0.42922,0.811270
-0.19394,0.922702
-0.20207,0.921872
-0.21265,0.903881
-0.18438,0.916200
-0.34512,0.629512
-0.18181,0.908465
-0.35107,0.767207
-0.21592,0.917108
-0.44543,0.740231
-0.42211,0.705574
-0.21002,0.888604
-0.24337,0.628290
-0.28051,0.595273
-0.18013,0.896339
-0.18792,0.882058
-0.45261,0.807557
-0.44148,0.733794
-0.32956,0.617263
-0.40033,0.803803
-0.19314,0.878452
-0.35670,0.636685
-0.44039,0.731743
-0.18628,0.883389
-0.39464,0.800379
-0.20608,0.881402
-0.21530,0.902932
-0.39638,0.676069
-0.18798,0.921776
-0.18922,0.924432
-0.44776,0.812032
-0.24194,0.613618
-0.24074,0.624772
-0.21046,0.925056
-0.18585,0.921344
-0.24565,0.645437
-0.17399,0.891004
-0.25420,0.590834
-0.24872,0.652277
-0.21801,0.906888
-0.44647,0.812547
-0.18378,0.881488
-0.40611,0.687735
-0.38400,0.796001
-0.44539,0.813836
-0.21138,0.926024
-0.21350,0.884829
-0.35050,0.768669
-0.20533,0.926941
-0.45807,0.762643
-0.17401,0.887981
-0.17710,0.909549
-0.24444,0.598799
-0.21534,0.890568
